id,handle,sku,composite_handle,composite_sku,composite_quantity,name,description,type,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,outlet_tax_Main_Outlet,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,inventory_Main_Outlet,reorder_point_Main_Outlet,restock_level_Main_Outlet
31eb0866-e7cb-11e4-e556-e845ee08f031,281018,281018,,,,"Cranberry juice powder","<p>Net weight 75g</p>","Food supplements",,,,,,,"Herbal medecine",54.00,66.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,2.00000,2,4
31eb0866-e7cb-11e4-e556-e845ee227fef,281019,281019,,,,"Extra virgin sesame oil ( organic ) 473ml",<p>473ml</p>,Oil,,,,,,,Oil,76.50,85.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,6,36
31eb0866-e7cb-11e4-e556-e845ee36c18c,281020,281020,,,,"Flax milk original ( organic )","<p>946 ml</p>","Non-dairy milk",,,,,,,Organic,24.00,32.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,6,48
31eb0866-e7cb-11e4-e556-e845ee4d3caf,281021,281021,,,,"Flax milk unsweetened ( organic )","<p>946 ml</p>","Non-dairy milk",,,,,,,Organic,24.00,32.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,6,48
31eb0866-e7cb-11e4-e556-e845ee67ae96,281022,281022,,,,"Flax milk vanilla ( organic )","<p>946 ml</p>","Non-dairy milk",,,,,,,Organic,24.00,32.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,6,48
31eb0866-e7cb-11e4-e556-e84748fd4dcc,281023,281023,,,,"Flax oil","<p>236 ml</p>",Oil,,,,,,,Oil,58.00,69.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,8.00000,4,15
31eb0866-e7cb-11e4-e556-e845ee7f1bc2,281024,281024,,,,"Homemade bread mix ( gluten free ) 453g",<p>453g</p>,"Baking products",,,,,,,"gluten free;Flour",44.00,56.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,6,16
31eb0866-e7cb-11e4-e556-e845ee96e0a7,281025,281025,,,,"Liquid soap with tea tree oil 226g","<p>Tea Tree Oil is a natural antibacterial disinfectant that was commonly used as a general antiseptic by the aborigine tribes for thousands of years. More recently, the scientific community has confirmed that Tea Tree Oil has tremendous medicinal benefits. It is light yellow oil that has a scent similar to nutmeg, and it is produced by steaming tea tree leaves and then squeezing the oil out. Tea Tree Oil has wonderful properties that makes it a popular natural agent for curing all three types of infectious organisms: fungus, bacteria, and virus. More importantly, it is known to effectively fight a number of infections that are resistant to some antibiotics. Therefore, Tea Tree Oil is an excellent natural remedy for hundreds of bacterial and fungal skin ailments such as acne, abscess, oily skin, blisters, sun burns, athlete's foot, warts, herpes, insect bites, rashes, dandruff and other minor wounds and irritations. Net weight per pack 118ml</p>",Cosmetics,,,,,,,"Body products",32.00,42.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,3,12
31eb0866-e7cb-11e4-e556-e845eeadce21,281026,281026,,,,"Maca root powder","<p>Net weight 75g</p>","Food supplements",,,,,,,"Super food;High performance",36.00,42.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,2,2
31eb0866-e7cb-11e4-e556-e845eec442e6,281027,281027,,,,"Marshmallow root powder","<p>Net weight 50g</p>","Food supplements",,,,,,,"Herbal medecine",33.30,39.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,2,2
31eb0866-e7cb-11e4-e556-e845eedcf9b2,281028,281028,,,,"Milk thistle seed powder","<p>Net weight 75g</p>","Food supplements",,,,,,,"Herbal medecine",67.50,90.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,2.00000,2,2
31eb0866-e7cb-11e4-e556-e845eef24038,281029,281029,,,,"Mouth wash with tea tree oil 354ml","<p>Tea Tree Oil is a natural antibacterial disinfectant that was commonly used as a general antiseptic by the aborigine tribes for thousands of years. More recently, the scientific community has confirmed that Tea Tree Oil has tremendous medicinal benefits. It is light yellow oil that has a scent similar to nutmeg, and it is produced by steaming tea tree leaves and then squeezing the oil out. Tea Tree Oil has wonderful properties that makes it a popular natural agent for curing all three types of infectious organisms: fungus, bacteria, and virus. More importantly, it is known to effectively fight a number of infections that are resistant to some antibiotics. Therefore, Tea Tree Oil is an excellent natural remedy for hundreds of bacterial and fungal skin ailments such as acne, abscess, oily skin, blisters, sun burns, athlete's foot, warts, herpes, insect bites, rashes, dandruff and other minor wounds and irritations. Net weight per pack 118ml</p>",Cosmetics,,,,,,,"Body products",43.20,49.90000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,3,12
31eb0866-e7cb-11e4-e556-e845ef094e86,281030,281030,,,,"Oat milk ( organic ) 946ml",<p>946ml</p>,"Non-dairy milk",,,,,,,Organic,29.75,36.75000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,6,36
31eb0866-e7cb-11e4-e556-e845ef1f36d3,281031,281031,,,,"Organic brown rice elbow pasta 340g","<p>The last few decades have not been good for wheat, a lot of the world's most popular diets have urged followers to ditch wheat from their diet in attempt to seek better health and maintain a healthy body weight. Brown rice pasta is a perfect replacement for the normal wheat pasta; it has a great taste in addition to a huge variety of nutrients like fiber, minerals, proteins, and carbs ?.. ?This makes it good the digestive system, heart health, bones, weight loss, blood sugar and more. (more info on this under brownrice) Net weight per pack 340g</p>",Pasta,,,,,,,"Weight loss;Organic;pasta;gluten free",40.00,49.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,8,36
31eb0866-e7cb-11e4-e556-e845ef37d916,281032,281032,,,,"pancake mix ( gluten free ) 623g",<p>623g</p>,"Baking products",,,,,,,"gluten free;Flour",40.00,50.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,6,36
31eb0866-e7cb-11e4-e556-e845ef4f523b,281033,281033,,,,"Power mix powder pouch",,"Food supplements",,,,,,,"High performance",90.00,103.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,2,3
31eb0866-e7cb-11e4-e556-e845ef66789d,281034,281034,,,,"Raw sunflower seed ( shelled ) 566g","<p>Looking for a health-promoting snack? Enjoy a handful of mild nutty tasting sunflower seeds with their firm but tender texture to take care of your hunger and get a wealth of nutrition at the same time. You can also mix them with your muesli, granola or yogurt for extra flavor and nutrition. Net weight per pack 566g</p>",Seeds,,,,,,,Seeds,48.00,62.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,14.00000,6,36
31eb0866-e7cb-11e4-e556-e845ef7eed3a,281035,281035,,,,"Rice chips ( Santa fe barbecue )","<p>Net weight 170g</p>",Snacks,,,,,,,Crisps,32.00,40.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,6,16
31eb0866-e7cb-11e4-e556-e845ef9992b9,281036,281036,,,,"Rice chips ( Sea salt )","<p>Net weight 170g</p>",Snacks,,,,,,,Crisps,32.00,40.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,6,16
31eb0866-e7cb-11e4-e556-e845efb43456,281037,281037,,,,"Sea salt ( potugese ) - fine grind 453g","<p>Premium Sea salt is found in the form of fine or coarse grain, and contains more than 100 minerals in it</p>",Spices,,,,,,,Spices,22.50,30.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,20.00000,5,48
31eb0866-e7cb-11e4-e556-e845efd1bebd,281038,281038,,,,"Shampo with tea tree oil 473ml","<p>Tea Tree Oil is a natural antibacterial disinfectant that was commonly used as a general antiseptic by the aborigine tribes for thousands of years. More recently, the scientific community has confirmed that Tea Tree Oil has tremendous medicinal benefits. It is light yellow oil that has a scent similar to nutmeg, and it is produced by steaming tea tree leaves and then squeezing the oil out. Tea Tree Oil has wonderful properties that makes it a popular natural agent for curing all three types of infectious organisms: fungus, bacteria, and virus. More importantly, it is known to effectively fight a number of infections that are resistant to some antibiotics. Therefore, Tea Tree Oil is an excellent natural remedy for hundreds of bacterial and fungal skin ailments such as acne, abscess, oily skin, blisters, sun burns, athlete's foot, warts, herpes, insect bites, rashes, dandruff and other minor wounds and irritations. Net weight per pack 118ml</p>",Cosmetics,,,,,,,"Hair products",55.25,68.25000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,3,12
31eb0866-e7cb-11e4-e556-e845efe8c87b,281039,281039,,,,"Short grain brown rice ( organic ) - eco farmed","<p>Eco Marmed Short Grain Brown Rice (Net weight 907g)</p>
<p><span style=""color: #444444; font-family: Helvetica, Arial, sans-serif; font-size: 14px; line-height: 21px;"">The main reason brown rice has many more nutrients than regular white rice, and people in many countries have started replacing white rice with brown rice is due to the fact that brown rice has only the outer layer, called the hull, removed while white rice has been completely polished and refined .</span></p>
<p><span style=""color: #444444; font-family: Helvetica, Arial, sans-serif; font-size: 14px; line-height: 21px;""> The process to change natural or brown rice to white rice destroys most its nutrients, yet manufacturers still do it for convenience as it makes rice store longer and easier. </span></p>
<p><span style=""color: #444444; font-family: Helvetica, Arial, sans-serif; font-size: 14px; line-height: 21px;"">Next time you start feeling sluggish; reach for brown rice as a source of energy. </span></p>
<p>Nutrients and Health benefits</p>
<p><span style=""color: #444444; font-family: Helvetica, Arial, sans-serif; font-size: 14px; line-height: 21px;"">Brown rice has more than 80% of your daily value of manganese, which gives you energy from both carbs and protein. </span></p>
<p><span style=""color: #444444; font-family: Helvetica, Arial, sans-serif; font-size: 14px; line-height: 21px;"">Manganese also helps synthesize fatty acids, which keeps your nervous system in working order. </span></p>
<p><span style=""color: #444444; font-family: Helvetica, Arial, sans-serif; font-size: 14px; line-height: 21px;"">The fiber in brown rice produces the best health benefit of all; fat burning! In addition to requiring more of your body to break it down, the fiber in brown rice helps satisfy your appetite and therefore decreasing your chances of overeating. That is the equation for fat loss; eat less and burn more! </span></p>
<p><span style=""color: #444444; font-family: Helvetica, Arial, sans-serif; font-size: 14px; line-height: 21px;"">The fiber and selenium found in brown rice can also reduce your risk of many types of cancer, which I?d say is a health benefit we could all use. </span></p>
<p><span style=""color: #444444; font-family: Helvetica, Arial, sans-serif; font-size: 14px; line-height: 21px;"">Finally, Omega oils found in brown rice can help lower cholesterol, which according to research, we eat too much of already. </span></p>
<p>Tips</p>
<p><span style=""color: #444444; font-family: Helvetica, Arial, sans-serif; font-size: 14px; line-height: 21px;"">When you cook brown rice, you would need to soak it in water for around 25 minutes to 30 minutes before doing the normal cooking process.</span></p>",Rice,,,,,,,"Weight loss;Organic;Whole grain;Rice",28.00,35.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,43.00000,5,36
31eb0866-e7cb-11e4-e556-e845f00050f4,281040,281040,,,,"Soy protein powder 369g",<p>369g</p>,"Food supplements",,,,,,,"High performance",76.50,87.90000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,6,12
31eb0866-e7cb-11e4-e556-e845f017704a,281041,281041,,,,"Spanish extra virgin olive oil ( organic ) 473g","<p>Extra virgin olive oil ....... 473ml</p>
<p>First pressing of fresh picked oilives from the south of spain, Experience the fruity bouqet, smooth flavor, and dark green hue.?Our selection nourishes soothes, and delights.</p>
<p>?</p>
<p>Used for salads, stove, oven, and table</p>
<p>?</p>
<p>Keep cool in a dark place, do not refrigerate</p>",Oil,,,,,,,Oil,60.00,85.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,48.00000,6,36
31eb0866-e7cb-11e4-e556-e845f0308ab1,281042,281042,,,,"St.john's wort powder","<p>Net weight 50g</p>",Beverages,,,,,,,Organic;Tea,28.00,37.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,2.00000,3,3
31eb0866-e7cb-11e4-e556-e845f0476025,281043,281043,,,,Stevia,"<p>Net weight 35g</p>",Sweeteners,,,,,,,"Weight loss;Sweeteners",48.00,60.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,1.00000,6,36
31eb0866-e7cb-11e4-e556-e845f05e7063,281044,281044,,,,"Tea tree oil 30ml","<p>Tea Tree Oil is a natural antibacterial disinfectant that was commonly used as a general antiseptic by the aborigine tribes for thousands of years. More recently, the scientific community has confirmed that Tea Tree Oil has tremendous medicinal benefits. It is light yellow oil that has a scent similar to nutmeg, and it is produced by steaming tea tree leaves and then squeezing the oil out. Tea Tree Oil has wonderful properties that makes it a popular natural agent for curing all three types of infectious organisms: fungus, bacteria, and virus. More importantly, it is known to effectively fight a number of infections that are resistant to some antibiotics. Therefore, Tea Tree Oil is an excellent natural remedy for hundreds of bacterial and fungal skin ailments such as acne, abscess, oily skin, blisters, sun burns, athlete's foot, warts, herpes, insect bites, rashes, dandruff and other minor wounds and irritations. Net weight per pack 118ml</p>",Cosmetics,,,,,,,"Body products",54.00,61.90000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,3,12
31eb0866-e7cb-11e4-e556-e845f0788d2f,281045,281045,,,,"Turbinado sugar 881g",,Sweeteners,,,,,,,"Weight loss;Sweeteners",40.50,63.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,8.00000,3,12
31eb0866-e7cb-11e4-e556-e845f0916b1b,281046,281046,,,,"Unsweetened almond milk","<p>Net weight 946ml</p>","Non-dairy milk",,,,,,,,26.25,35.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,44.00000,8,36
31eb0866-e7cb-11e4-e556-e845f0abcdde,281047,281047,,,,"Unsweetened soy milk ( Organic ) 946ml",<p>946ml</p>,"Non-dairy milk",,,,,,,,22.50,30.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,20.00000,5,36
31eb0866-e7cb-11e4-e556-e845f0c2f759,281048,281048,,,,"Vanilla cake mix ( gluten free ) 539g",<p>539g</p>,"Baking products",,,,,,,"gluten free;Flour",33.75,45.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,15.00000,6,36
31eb0866-e7cb-11e4-e556-e8474e61476e,281049,281049,,,,"Weight loss powder",,Beverages,,,,,,,"Weight loss;Organic;Tea",49.50,57.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,3,4
31eb0866-e7cb-11e4-e556-e845f0db1201,281050,281050,,,,"Whitening tooth paste with tea tree oil","<p>Tea Tree Oil is a natural antibacterial disinfectant that was commonly used as a general antiseptic by the aborigine tribes for thousands of years. More recently, the scientific community has confirmed that Tea Tree Oil has tremendous medicinal benefits. It is light yellow oil that has a scent similar to nutmeg, and it is produced by steaming tea tree leaves and then squeezing the oil out. Tea Tree Oil has wonderful properties that makes it a popular natural agent for curing all three types of infectious organisms: fungus, bacteria, and virus. More importantly, it is known to effectively fight a number of infections that are resistant to some antibiotics. Therefore, Tea Tree Oil is an excellent natural remedy for hundreds of bacterial and fungal skin ailments such as acne, abscess, oily skin, blisters, sun burns, athlete's foot, warts, herpes, insect bites, rashes, dandruff and other minor wounds and irritations. Net weight per pack 118ml</p>",Cosmetics,,,,,,,"Body products",31.50,36.90000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,3,12
31eb0866-e7cb-11e4-e556-e845f5743d8e,281051,281051,,,,"Wild rice ( organic ) 227g",<p>227g</p>,Rice,,,,,,,"Super food;Organic;Whole grain;Rice",63.75,85.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,20.00000,6,36
31eb0866-e7cb-11e4-e556-e845f58f7c28,281052,281052,,,,"Apple cider vinegar ( organic )",<p>473g</p>,Vinegar,,,,,,,Vinegar,26.25,35.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,38.00000,10,36
31eb0866-e7cb-11e4-e556-e845f5a8fec2,281053,281053,,,,"Buckwheat ( hulled ) - organic 454g",,Grains,,,,,,,"Organic;Whole grain",0.00,35.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,4.00000,6,36
31eb0866-e7cb-11e4-e556-e84746339fc1,281054,281054,,,,"Essiac tea","<p>113 g</p>",Herbs,,,,,,,,0.00,105.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,8.00000,0,0
31eb0866-e7cb-11e4-e556-e845f5bcb326,281055,281055,,,,"Millet ( organic ) 454g",,Grains,,,,,,,"Organic;Whole grain",0.00,31.50000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,10.00000,6,36
31eb0866-e7cb-11e4-e556-e845f5d17435,281056,281056,,,,"Quinoa ( white ) - organic 454g",,Grains,,,,,,,"Super food;Organic;Whole grain;High performance",0.00,105.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,62.00000,15,60
31eb0866-e7cb-11e4-e556-e845f5eb1963,281058,281058,,,,"MU 16 tea (strength and vitality) - George Oshoa",,"Herbal Drinks",,,,,,,"High performance;Tea",45.00,62.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,1.00000,4,8
31eb0866-e7cb-11e4-e556-e845f602ab2d,281059,281059,,,,"Pumpkin seeds (hulled) - organic",,Seeds,,,,,,,"Weight loss;Organic;Seeds;super foods",26.25,36.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,12.00000,10,20
31eb0866-e7cb-11e4-e556-e845f61c220a,281063,281063,,,,"Bulgur (golden)",,Grains,,,,,,,"Super food;Whole grain;grains",45.00,62.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,10.00000,8,16
31eb0866-e7cb-11e4-e556-e845f632dfc4,281065,281065,,,,"Couscous (golden)",,Grains,,,,,,,"Super food;Whole grain;grains",41.25,56.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,2.00000,8,16
31eb0866-e7cb-11e4-e556-e845f649f3b5,281067,281067,,,,"Whey protein (pure)",,"Food supplements",,,,,,,"High performance;Supplements",140.00,190.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,-2.00000,10,24
31eb0866-e7cb-11e4-e556-e845f661186f,281069,281069,,,,"Quinoa flour (gluten free)",,"Baking products",,,,,,,"Organic;Whole grain;gluten free;Flour;super foods",123.75,168.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,13.00000,12,24
31eb0866-e7cb-11e4-e556-e845f678ff31,281070,281070,,,,"Rice Bran (gluten free)",,"Food supplements",,,,,,,"Weight loss;High performance;gluten free;super foods",37.50,52.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,6.00000,10,16
31eb0866-e7cb-11e4-e556-e845f68f59e7,281072,281072,,,,"Nutritional Yeast (gluten free)",,"Food supplements",,,,,,,"High performance;gluten free",75.00,102.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,3.00000,10,16
31eb0866-e7cb-11e4-e556-e845f6a8be9e,281073,281073,,,,"Bread mix (heartly whole grain)",,"Baking products",,,,,,,"gluten free;Flour",37.50,52.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,2.00000,10,16
31eb0866-e7cb-11e4-e556-e845f6bdeffa,281075,281075,,,,"Mung beans",,Grains,,,,,,,grains,56.25,76.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,8.00000,10,16
31eb0866-e7cb-11e4-e556-e845f6d40c3a,281076,281076,,,,"Steel cut oats",,Cereal,,,,,,,"Weight loss;High performance;gluten free",48.75,66.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,2.00000,10,16
31eb0866-e7cb-11e4-e556-e845f6ea8ced,281077,281077,,,,"Oat bran",,Cereal,,,,,,,"Super food;Weight loss;gluten free",30.00,42.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,10,16
31eb0866-e7cb-11e4-e556-e845f700bb34,281079,281079,,,,"Pizza crust",,"Baking products",,,,,,,"gluten free;Flour",37.50,52.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,10,16
31eb0866-e7cb-11e4-e556-e845f717ab82,281080,281080,,,,"Spelt flour",,"Baking products",,,,,,,Flour,30.00,42.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,-11.00000,10,16
31eb0866-e7cb-11e4-e556-e845f730597b,281081,281081,,,,"Sorghum flour (white, sweet)",,"Baking products",,,,,,,"High performance;gluten free;Flour",30.00,42.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,2.00000,10,16
31eb0866-e7cb-11e4-e556-e845f749b74b,281082,281082,,,,"Almond meal flour",,"Baking products",,,,,,,"Weight loss;gluten free;Flour",93.75,126.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,-2.00000,12,24
31eb0866-e7cb-11e4-e556-e845f7626163,281083,281083,,,,Amaranth,,Grains,,,,,,,"Super food;Organic;Whole grain;gluten free;grains",67.50,92.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,6.00000,10,16
31eb0866-e7cb-11e4-e556-e845f77aee96,281084,281084,,,,"Coconut flour (organic)",,"Baking products",,,,,,,"Super food;Organic;gluten free;Flour",63.75,86.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,12,24
31eb0866-e7cb-11e4-e556-e845f791955a,281085,281085,,,,"Freekeh (cracked) - organic",,Grains,,,,,,,"Organic;Whole grain;grains;superfood",48.75,66.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,5.00000,10,16
31eb0866-e7cb-11e4-e556-e845f7ab3835,281086,281086,,,,"Spirulina powder (organic)",,"Food supplements",,,,,,,"Super food;Organic;High performance;Supplements",90.00,124.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,3.00000,10,10
31eb0866-e7cb-11e4-e556-e845f7c54cdb,281088,281088,,,,"Agar Agar flakes (hand harvested) - wild",,"Food supplements",,,,,,,"Super food;High performance;Supplements",63.75,86.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,15.00000,10,10
31eb0866-e7cb-11e4-e556-e845f7deba16,281090,281090,,,,"Manuka honey",,Honey,,,,,,,"Super food;honey",150.00,200.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,-7.00000,10,10
31eb0866-e7cb-11e4-e556-e845f7f83354,281091,281091,,,,"Granola bars (dark Chocolate)",,Snacks,,,,,,,"Weight loss;gluten free",39.00,54.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,6.00000,10,16
31eb0866-e7cb-11e4-e556-e845f80e10c6,281092,281092,,,,"Granola bars (trail mix)",,Snacks,,,,,,,"Weight loss;gluten free",39.00,54.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,14.00000,10,16
31eb0866-e7cb-11e4-e556-e845f8263597,281093,281093,,,,"Granola bars (fruit mix)",,Snacks,,,,,,,"Weight loss;gluten free",39.00,54.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,10.00000,10,16
31eb0866-e7cb-11e4-e556-e845f83e8d0b,281094,281094,,,,"Granola bars (blueberry)",,Snacks,,,,,,,"Weight loss;gluten free",39.00,54.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,6.00000,10,16
31eb0866-e7cb-11e4-e556-e845f854c9a0,281095,281095,,,,"Blue agave syrup (Raw) - organic",,Sweeteners,,,,,,,"Weight loss;Organic;Sweeteners",45.00,62.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,11.00000,10,10
31eb0866-e7cb-11e4-e556-e845f86d9f08,281096,281096,,,,"Oreo - chocolate vanilla (gluten free)",,Snacks,,,,,,,"Weight loss;gluten free;Chocolate;Cookies",26.25,36.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,0.00000,10,16
31eb0866-e7cb-11e4-e556-e845f8880577,281097,281097,,,,"Vanilla cream biscuits (gluten free)",,Snacks,,,,,,,"Weight loss;gluten free;Cookies",26.25,36.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,2.00000,10,16
31eb0866-e7cb-11e4-e556-e845f89ec9c7,281098,281098,,,,"Vanilla cookies (gluten free)",,Snacks,,,,,,,"Weight loss;gluten free;Cookies",28.50,40.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,7.00000,10,16
31eb0866-e7cb-11e4-e556-e845f8b793e5,281099,281099,,,,"Caramel cookies (animal shaped) - gluten free",,Snacks,,,,,,,"Weight loss;gluten free;Cookies",33.75,46.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,6.00000,10,16
31eb0866-e7cb-11e4-e556-e845f8cebc61,281101,281101,,,,"Dried cranberry",,"Dried fruits",,,,,,,"Dried;Super food",63.75,86.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,11.00000,12,24
31eb0866-e7cb-11e4-e556-e845f8e53138,281102,281102,,,,"Maple syrup (organic)",,Sweeteners,,,,,,,Organic;Sweeteners,71.25,96.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,-17.00000,10,10
31eb0866-e7cb-11e4-e556-e845f8fb2bad,281103,281103,,,,"Dulse flakes (organic)",,"Food supplements",,,,,,,"Organic;Supplements;super foods",33.75,46.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,7.00000,10,10
31eb0866-e7cb-11e4-e556-e845f912f76d,281105,281105,,,,"Tamari soy sauce (organic)",,Sauces,,,,,,,"Organic;gluten free;sauces",37.50,52.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,1.00000,10,16
31eb0866-e7cb-11e4-e556-e845f92b7ffd,281106,281106,,,,"Shoyu soy sauce (organic)",,Sauces,,,,,,,Organic;sauces,41.25,56.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,6.00000,10,16
31eb0866-e7cb-11e4-e556-e845f93ff871,281107,281107,,,,"Grean tea with rose hips & petals (organic)",,"Herbal Drinks",,,,,,,"Weight loss;Organic;Tea",26.25,38.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,5.00000,10,16
31eb0866-e7cb-11e4-e556-e845f9562788,281108,281108,,,,"Kukicha loose twig tea - Japanese (organic)",,"Herbal Drinks",,,,,,,Organic;Tea,26.25,38.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,10.00000,10,16
31eb0866-e7cb-11e4-e556-e845f96aec77,281109,281109,,,,"Wild rice cakes (organic) - gluten free",,Snacks,,,,,,,"Weight loss;Organic;Whole grain;gluten free;Crackers",30.00,42.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,-4.00000,10,16
31eb0866-e7cb-11e4-e556-e845f9844a19,281110,281110,,,,"Brown rice cakes (organic) - gluten free",,Snacks,,,,,,,"Weight loss;Organic;Whole grain;gluten free;Crackers",30.00,42.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,-5.00000,10,16
31eb0866-e7cb-11e4-e556-e845f99bc805,281111,281111,,,,"Brown rice cakes with flax and tamari (organc) - gluten free",,Snacks,,,,,,,"Weight loss;Organic;Whole grain;gluten free;Crackers",30.00,42.00000,"Default tax",Sales,"Cost of goods sold",,HV,,1,1,2.00000,10,16
31eb0866-e7cb-11e4-e556-ecd323e4b3c6,281115,281115,,,,"Banana chips","<p>283 g</p>","Dried fruits",,,,,,,,37.50,47.00000,"Default tax",,,,HV,,1,1,2.00000,0,0
